simple_id,param_id,smirks,equilibrium_value
a2084,specificity=4 index=1761 count=74,[#16X2;r6:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a2085,specificity=4 index=1762 count=74,[#6X3;r6:1]~;@[#6X3;r7:2]~;@[#7X3;r7:3],N/A
a2086,specificity=4 index=1763 count=74,[#6X4;r4:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2087,specificity=4 index=1764 count=74,[#6X4;r5:1]~;@[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a2088,specificity=4 index=1765 count=73,[#6X4;r4:1]~;@[#6X3;r4:2]~;@[#7X3;r4:3],N/A
a2089,specificity=4 index=1766 count=72,[#6X3;r4:1]~;@[#6X3;r4:2]~;@[#6X4;r4:3],N/A
a2090,specificity=4 index=1767 count=69,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r3:3],N/A
a2091,specificity=4 index=1768 count=68,[#16X4;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r6:3],N/A
a2092,specificity=4 index=1769 count=68,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a2093,specificity=4 index=1770 count=68,[#16X2;r5:1]~;@[#16X2;r5:2]~;@[#6X3;r5:3],N/A
a2094,specificity=4 index=1771 count=67,[#7X3;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a2095,specificity=4 index=1772 count=67,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a2096,specificity=4 index=1773 count=66,[#6X3;r5:1]~;@[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a2097,specificity=4 index=1774 count=66,[#6X3;r6:1]~;@[#7X2;r7:2]~;@[#6X3;r7:3],N/A
a2098,specificity=4 index=1775 count=66,[#16X2;r5:1]~;@[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a2099,specificity=4 index=1776 count=66,[#6X3;r6:1]~;@[#8X2;r7:2]~;@[#6X4;r7:3],N/A
a2100,specificity=4 index=1777 count=65,[#6X3;r7:1]~;@[#6X3;r7:2]~;@[#6X4;r7:3],N/A
a2101,specificity=4 index=1778 count=65,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#6X4;r6:3],N/A
a2102,specificity=4 index=1779 count=65,[#6X4;r3:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2103,specificity=4 index=1780 count=64,[#6X3;r4:1]~;@[#6X3;r4:2]~;@[#6X3;r4:3],N/A
a2104,specificity=4 index=1781 count=63,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#7X3;r5:3],N/A
a2105,specificity=4 index=1782 count=63,[#6X4;r7:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a2106,specificity=4 index=1783 count=63,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r5:3],N/A
a2107,specificity=4 index=1784 count=62,[#6X4;r8:1]~;@[#6X4;r8:2]~;@[#6X4;r8:3],N/A
a2108,specificity=4 index=1785 count=61,[#6X3;r5:1]~;@[#8X2;r5:2]~;@[#7X3;r5:3],N/A
a2109,specificity=4 index=1786 count=61,[#6X3;r5:1]~;@[#7X2;r6:2]~;@[#7X2;r6:3],N/A
a2110,specificity=4 index=1787 count=61,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r6:3],N/A
a2111,specificity=4 index=1788 count=61,[#6X3;r6:1]~;@[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a2112,specificity=4 index=1789 count=60,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a2113,specificity=4 index=1790 count=60,[#6X3;r5:1]~;@[#16X2;r5:2]~;@[#7X3;r5:3],N/A
a2114,specificity=4 index=1791 count=60,[#6X3;r6:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a2115,specificity=4 index=1792 count=59,[#15X4;r6:1]~;@[#8X2;r6:2]~;@[#6X4;r6:3],N/A
a2116,specificity=4 index=1793 count=58,[#6X4;r5:1]~;@[#8X2;r5:2]~;@[#7X2;r5:3],N/A
a2117,specificity=4 index=1794 count=57,[#6X3;r7:1]~;@[#7X2;r7:2]~;@[#6X4;r7:3],N/A
a2118,specificity=4 index=1795 count=56,[#6X3;r6:1]~;@[#7X3;r7:2]~;@[#6X4;r7:3],N/A
a2119,specificity=4 index=1796 count=56,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a2120,specificity=4 index=1797 count=55,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#7X3;r6:3],N/A
a2121,specificity=4 index=1798 count=55,[#7X2;r6:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a2122,specificity=4 index=1799 count=54,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a2123,specificity=4 index=1800 count=54,[#6X4;r7:1]~;@[#6X3;r7:2]~;@[#7X2;r7:3],N/A
a2124,specificity=4 index=1801 count=54,[#7X2;r5:1]~;@[#8X2;r5:2]~;@[#7X2;r5:3],N/A
a2125,specificity=4 index=1802 count=53,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r5:3],N/A
a2126,specificity=4 index=1803 count=53,[#6X3;r6:1]~;@[#6X4;r7:2]~;@[#7X3;r7:3],N/A
a2127,specificity=4 index=1804 count=53,[#6X4;r6:1]~;@[#7X3;r6:2]~;@[#7X3;r6:3],N/A
a2128,specificity=4 index=1805 count=52,[#6X4;r6:1]~;@[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a2129,specificity=4 index=1806 count=51,[#6X3;r6:1]~;@[#6X3;r7:2]~;@[#7X2;r7:3],N/A
a2130,specificity=4 index=1807 count=50,[#6X4;r4:1]~;@[#8X2;r4:2]~;@[#6X4;r4:3],N/A
a2131,specificity=4 index=1808 count=50,[#6X4;r5:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a2132,specificity=4 index=1809 count=50,[#6X4;r5:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2133,specificity=4 index=1810 count=49,[#6X3;r7:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a2134,specificity=4 index=1811 count=49,[#16X4;r6:1]~;@[#7X3;r6:2]~;@[#6X3;r6:3],N/A
a2135,specificity=4 index=1812 count=48,[#6X4;r5:1]~;@[#7X4;r5:2]~;@[#6X4;r5:3],N/A
a2136,specificity=4 index=1813 count=47,[#6X4;r6:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a2137,specificity=4 index=1814 count=47,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a2138,specificity=4 index=1815 count=44,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r6:3],N/A
a2139,specificity=4 index=1816 count=43,[#6X3;r5:1]~;@[#6X3;r7:2]~;@[#6X3;r7:3],N/A
a2140,specificity=4 index=1817 count=43,[#16X4;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a2141,specificity=4 index=1818 count=42,[#16X4;r5:1]~;@[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a2142,specificity=4 index=1819 count=42,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#16X2;r5:3],N/A
a2143,specificity=4 index=1820 count=42,[#6X4;r7:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a2144,specificity=4 index=1821 count=42,[#16X2;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a2145,specificity=4 index=1822 count=42,[#6X3;r5:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a2146,specificity=4 index=1823 count=41,[#6X3;r5:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a2147,specificity=4 index=1824 count=41,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r7:3],N/A
a2148,specificity=4 index=1825 count=41,[#7X3;r6:1]~;@[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a2149,specificity=4 index=1826 count=40,[#6X3;r7:1]~;@[#6X4;r7:2]~;@[#7X3;r7:3],N/A
a2150,specificity=4 index=1827 count=40,[#7X2;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r7:3],N/A
a2151,specificity=4 index=1828 count=40,[#6X3;r5:1]~;@[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a2152,specificity=4 index=1829 count=40,[#7X3;r5:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a2153,specificity=4 index=1830 count=40,[#6X4;r5:1]~;@[#16X4;r5:2]~;@[#6X4;r5:3],N/A
a2154,specificity=4 index=1831 count=39,[#7X3;r5:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a2155,specificity=4 index=1832 count=39,[#6X3;r6:1]~;@[#16X4;r6:2]~;@[#7X3;r6:3],N/A
a2156,specificity=4 index=1833 count=39,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r3:3],N/A
a2157,specificity=4 index=1834 count=38,[#16X3;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2158,specificity=4 index=1835 count=38,[#6X4;r5:1]~;@[#7X2;r5:2]~;@[#7X2;r5:3],N/A
a2159,specificity=4 index=1836 count=37,[#6X4;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a2160,specificity=4 index=1837 count=37,[#16X2;r6:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a2161,specificity=4 index=1838 count=37,[#6X4;r5:1]~;@[#8X2;r5:2]~;@[#7X3;r5:3],N/A
a2162,specificity=4 index=1839 count=36,[#7X3;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r6:3],N/A
a2163,specificity=4 index=1840 count=36,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#8X2;r5:3],N/A
a2164,specificity=4 index=1841 count=36,[#7X3;r6:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a2165,specificity=4 index=1842 count=36,[#6X4;r6:1]~;@[#16X4;r6:2]~;@[#6X4;r6:3],N/A
a2166,specificity=4 index=1843 count=36,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r7:3],N/A
a2167,specificity=4 index=1844 count=35,[#16X2;r5:1]~;@[#7X2;r5:2]~;@[#7X2;r5:3],N/A
a2168,specificity=4 index=1845 count=35,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#7X2;r6:3],N/A
a2169,specificity=4 index=1846 count=35,[#6X3;r5:1]~;@[#16X4;r5:2]~;@[#7X3;r5:3],N/A
a2170,specificity=4 index=1847 count=35,[#16X2;r6:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a2171,specificity=4 index=1848 count=35,[#6X3;r6:1]~;@[#7X3;r7:2]~;@[#6X3;r6:3],N/A
a2172,specificity=4 index=1849 count=34,[#7X2;r5:1]~;@[#16X2;r5:2]~;@[#7X2;r5:3],N/A
a2173,specificity=4 index=1850 count=34,[#6X3;r5:1]~;@[#16X2;r6:2]~;@[#6X4;r6:3],N/A
a2174,specificity=4 index=1851 count=34,[#6X4;r6:1]~;@[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a2175,specificity=4 index=1852 count=34,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r7:3],N/A
a2176,specificity=4 index=1853 count=34,[#6X3;r6:1]~;@[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a2177,specificity=4 index=1854 count=33,[#6X3;r5:1]~;@[#6X3;r7:2]~;@[#7X3;r7:3],N/A
a2178,specificity=4 index=1855 count=33,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r6:3],N/A
a2179,specificity=4 index=1856 count=32,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#7X2;r7:3],N/A
a2180,specificity=4 index=1857 count=32,[#6X4;r5:1]~;@[#8X2;r6:2]~;@[#6X4;r6:3],N/A
a2181,specificity=4 index=1858 count=32,[#6X3;r7:1]~;@[#6X3;r7:2]~;@[#7X3;r7:3],N/A
a2182,specificity=4 index=1859 count=32,[#6X4;r5:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a2183,specificity=4 index=1860 count=32,[#6X4;r5:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a2184,specificity=4 index=1861 count=32,[#6X4;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r7:3],N/A
a2185,specificity=4 index=1862 count=31,[#8X2;r6:1]~;@[#15X4;r6:2]~;@[#8X2;r6:3],N/A
a2186,specificity=4 index=1863 count=31,[#16X2;r6:1]~;@[#6X4;r6:2]~;@[#16X2;r6:3],N/A
a2187,specificity=4 index=1864 count=30,[#16X2;r7:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2188,specificity=4 index=1865 count=30,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a2189,specificity=4 index=1866 count=30,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r7:3],N/A
a2190,specificity=4 index=1867 count=29,[#6X3;r6:1]~;@[#8X2;r7:2]~;@[#6X3;r6:3],N/A
a2191,specificity=4 index=1868 count=29,[#6X3;r7:1]~;@[#6X4;r7:2]~;@[#6X3;r7:3],N/A
a2192,specificity=4 index=1869 count=29,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#16X2;r5:3],N/A
a2193,specificity=4 index=1870 count=28,[#6X4;r4:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2194,specificity=4 index=1871 count=28,[#6X3;r7:1]~;@[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a2195,specificity=4 index=1872 count=28,[#7X2;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a2196,specificity=4 index=1873 count=28,[#16X4;r7:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2197,specificity=4 index=1874 count=28,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#7X3;r6:3],N/A
a2198,specificity=4 index=1875 count=28,[#6X4;r6:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a2199,specificity=4 index=1876 count=28,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r6:3],N/A
a2200,specificity=4 index=1877 count=27,[#6X4;r7:1]~;@[#8X2;r7:2]~;@[#6X4;r7:3],N/A
a2201,specificity=4 index=1878 count=27,[#16X4;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a2202,specificity=4 index=1879 count=27,[#7X2;r5:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a2203,specificity=4 index=1880 count=27,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#7X3;r6:3],N/A
a2204,specificity=4 index=1881 count=26,[#6X3;r5:1]~;@[#8X2;r6:2]~;@[#6X3;r6:3],N/A
a2205,specificity=4 index=1882 count=26,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r8:3],N/A
a2206,specificity=4 index=1883 count=26,[#16X2;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a2207,specificity=4 index=1884 count=25,[#6X3;r5:1]~;@[#16X4;r5:2]~;@[#6X4;r5:3],N/A
a2208,specificity=4 index=1885 count=25,[#16X3;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a2209,specificity=4 index=1886 count=25,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r3:3],N/A
a2210,specificity=4 index=1887 count=25,[#6X3;r5:1]~;@[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a2211,specificity=4 index=1888 count=24,[#6X3;r7:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2212,specificity=4 index=1889 count=24,[#6X3;r5:1]~;@[#6X3;r7:2]~;@[#6X4;r7:3],N/A
a2213,specificity=4 index=1890 count=24,[#6X3;r6:1]~;@[#6X4;r7:2]~;@[#6X3;r6:3],N/A
a2214,specificity=4 index=1891 count=24,[#16X2;r6:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a2215,specificity=4 index=1892 count=24,[#6X4;r5:1]~;@[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a2216,specificity=4 index=1893 count=24,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a2217,specificity=4 index=1894 count=24,[#16X4;r5:1]~;@[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a2218,specificity=4 index=1895 count=23,[#6X3;r5:1]~;@[#7X2;r6:2]~;@[#6X3;r5:3],N/A
a2219,specificity=4 index=1896 count=22,[#6X4;r5:1]~;@[#7X4;r5:2]~;@[#6X4;r6:3],N/A
a2220,specificity=4 index=1897 count=22,[#7X2;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2221,specificity=4 index=1898 count=22,[#6X4;r7:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2222,specificity=4 index=1899 count=21,[#6X3;r7:1]~;@[#6X3;r7:2]~;@[#8X2;r7:3],N/A
a2223,specificity=4 index=1900 count=21,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#6X3;r6:3],N/A
a2224,specificity=4 index=1901 count=21,[#6X3;r6:1]~;@[#16X2;r7:2]~;@[#6X4;r7:3],N/A
a2225,specificity=4 index=1902 count=21,[#6X4;r7:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a2226,specificity=4 index=1903 count=21,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a2227,specificity=4 index=1904 count=21,[#15X4;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a2228,specificity=4 index=1905 count=20,[#16X4;r6:1]~;@[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a2229,specificity=4 index=1906 count=20,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r6:3],N/A
a2230,specificity=4 index=1907 count=20,[#16X2;r6:1]~;@[#6X4;r6:2]~;@[#6X3;r5:3],N/A
a2231,specificity=4 index=1908 count=20,[#16X3;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2232,specificity=4 index=1909 count=20,[#16X4;r6:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a2233,specificity=4 index=1910 count=20,[#7X3;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r6:3],N/A
a2234,specificity=4 index=1911 count=20,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r7:3],N/A
a2235,specificity=4 index=1912 count=20,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#6X4;r7:3],N/A
a2236,specificity=4 index=1913 count=20,[#16X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2237,specificity=4 index=1914 count=20,[#6X4;r6:1]~;@[#7X3;r6:2]~;@[#7X2;r6:3],N/A
a2238,specificity=4 index=1915 count=20,[#6X4;r3:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a2239,specificity=4 index=1916 count=20,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r4:3],N/A
a2240,specificity=4 index=1917 count=20,[#7X2;r6:1]~;@[#7X2;r6:2]~;@[#7X3;r6:3],N/A
a2241,specificity=4 index=1918 count=20,[#6X4;r3:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a2242,specificity=4 index=1919 count=19,[#16X2;r6:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2243,specificity=4 index=1920 count=19,[#6X4;r4:1]~;@[#7X3;r4:2]~;@[#6X4;r5:3],N/A
a2244,specificity=4 index=1921 count=19,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r4:3],N/A
a2245,specificity=4 index=1922 count=19,[#6X3;r6:1]~;@[#8X2;r6:2]~;@[#6X4;r5:3],N/A
a2246,specificity=4 index=1923 count=19,[#6X3;r4:1]~;@[#6X3;r4:2]~;@[#6X3;r6:3],N/A
a2247,specificity=4 index=1924 count=19,[#6X4;r6:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2248,specificity=4 index=1925 count=19,[#6X3;r7:1]~;@[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a2249,specificity=4 index=1926 count=19,[#16X2;r5:1]~;@[#16X2;r5:2]~;@[#6X4;r5:3],N/A
a2250,specificity=4 index=1927 count=19,[#6X3;r7:1]~;@[#6X3;r7:2]~;@[#7X2;r7:3],N/A
a2251,specificity=4 index=1928 count=19,[#6X3;r6:1]~;@[#6X3;r5:2]~;@[#6X4;r3:3],N/A
a2252,specificity=4 index=1929 count=18,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r4:3],N/A
a2253,specificity=4 index=1930 count=18,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#6X3;r6:3],N/A
a2254,specificity=4 index=1931 count=18,[#6X3;r6:1]~;@[#16X2;r7:2]~;@[#6X3;r6:3],N/A
a2255,specificity=4 index=1932 count=18,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X3;r7:3],N/A
a2256,specificity=4 index=1933 count=18,[#6X3;r6:1]~;@[#6X3;r7:2]~;@[#6X3;r6:3],N/A
a2257,specificity=4 index=1934 count=18,[#6X4;r6:1]~;@[#16X4;r6:2]~;@[#7X3;r6:3],N/A
a2258,specificity=4 index=1935 count=18,[#6X3;r4:1]~;@[#7X3;r4:2]~;@[#6X4;r5:3],N/A
a2259,specificity=4 index=1936 count=18,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X2;r6:3],N/A
a2260,specificity=4 index=1937 count=18,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#6X3;r7:3],N/A
a2261,specificity=4 index=1938 count=18,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r4:3],N/A
a2262,specificity=4 index=1939 count=18,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#7X3;r5:3],N/A
a2263,specificity=4 index=1940 count=18,[#8X2;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a2264,specificity=4 index=1941 count=18,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r8:3],N/A
a2265,specificity=4 index=1942 count=18,[#6X4;r6:1]~;@[#8X2;r6:2]~;@[#8X2;r6:3],N/A
a2266,specificity=4 index=1943 count=18,[#6X3;r3:1]~;@[#6X3;r3:2]~;@[#6X4;r3:3],N/A
a2267,specificity=4 index=1944 count=17,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r6:3],N/A
a2268,specificity=4 index=1945 count=17,[#6X3;r5:1]~;@[#6X4;r7:2]~;@[#7X3;r7:3],N/A
a2269,specificity=4 index=1946 count=17,[#7X2;r5:1]~;@[#8X2;r5:2]~;@[#7X3;r5:3],N/A
a2270,specificity=4 index=1947 count=17,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#8X2;r6:3],N/A
a2271,specificity=4 index=1948 count=17,[#6X3;r4:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2272,specificity=4 index=1949 count=17,[#6X4;r7:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a2273,specificity=4 index=1950 count=17,[#6X4;r5:1]~;@[#8X2;r5:2]~;@[#8X2;r5:3],N/A
a2274,specificity=4 index=1951 count=17,[#16X4;r6:1]~;@[#7X2;r6:2]~;@[#6X3;r6:3],N/A
a2275,specificity=4 index=1952 count=16,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r7:3],N/A
a2276,specificity=4 index=1953 count=16,[#6X3;r6:1]~;@[#7X3;r4:2]~;@[#6X4;r4:3],N/A
a2277,specificity=4 index=1954 count=16,[#6X3;r4:1]~;@[#7X3;r4:2]~;@[#6X3;r6:3],N/A
a2278,specificity=4 index=1955 count=16,[#6X3;r5:1]~;@[#6X3;r7:2]~;@[#7X2;r7:3],N/A
a2279,specificity=4 index=1956 count=16,[#16X3;r7:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2280,specificity=4 index=1957 count=16,[#6X3;r5:1]~;@[#16X4;r5:2]~;@[#6X3;r5:3],N/A
a2281,specificity=4 index=1958 count=16,[#6X3;r6:1]~;@[#6X3;r4:2]~;@[#6X4;r4:3],N/A
a2282,specificity=4 index=1959 count=16,[#16X2;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a2283,specificity=4 index=1960 count=16,[#6X4;r3:1]~;@[#7X2;r3:2]~;@[#7X2;r3:3],N/A
a2284,specificity=4 index=1961 count=16,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r7:3],N/A
a2285,specificity=4 index=1962 count=16,[#6X4;r4:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2286,specificity=4 index=1963 count=16,[#6X3;r7:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2287,specificity=4 index=1964 count=16,[#6X3;r7:1]~;@[#7X2;r7:2]~;@[#7X3;r7:3],N/A
a2288,specificity=4 index=1965 count=16,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#6X4;r7:3],N/A
a2289,specificity=4 index=1966 count=16,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#7X3;r5:3],N/A
a2290,specificity=4 index=1967 count=16,[#6X4;r5:1]~;@[#6X4;r3:2]~;@[#7X3;r3:3],N/A
a2291,specificity=4 index=1968 count=15,[#6X3;r5:1]~;@[#7X2;r6:2]~;@[#6X4;r6:3],N/A
a2292,specificity=4 index=1969 count=15,[#6X4;r6:1]~;@[#6X4;r3:2]~;@[#6X4;r6:3],N/A
a2293,specificity=4 index=1970 count=15,[#6X3;r6:1]~;@[#6X4;r7:2]~;@[#8X2;r7:3],N/A
a2294,specificity=4 index=1971 count=15,[#6X3;r7:1]~;@[#6X4;r7:2]~;@[#8X2;r7:3],N/A
a2295,specificity=4 index=1972 count=15,[#6X4;r6:1]~;@[#6X4;r5:2]~;@[#7X4;r5:3],N/A
a2296,specificity=4 index=1973 count=15,[#6X3;r6:1]~;@[#6X4;r7:2]~;@[#6X3;r7:3],N/A
a2297,specificity=4 index=1974 count=15,[#16X4;r4:1]~;@[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a2298,specificity=4 index=1975 count=14,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r6:3],N/A
a2299,specificity=4 index=1976 count=14,[#6X3;r7:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a2300,specificity=4 index=1977 count=14,[#6X4;r5:1]~;@[#16X4;r5:2]~;@[#7X3;r5:3],N/A
a2301,specificity=4 index=1978 count=14,[#6X4;r4:1]~;@[#6X3;r4:2]~;@[#6X4;r4:3],N/A
a2302,specificity=4 index=1979 count=14,[#6X4;r8:1]~;@[#6X4;r8:2]~;@[#7X3;r8:3],N/A
a2303,specificity=4 index=1980 count=14,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r4:3],N/A
a2304,specificity=4 index=1981 count=14,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#6X4;r5:3],N/A
a2305,specificity=4 index=1982 count=14,[#6X4;r5:1]~;@[#16X3;r5:2]~;@[#6X4;r5:3],N/A
a2306,specificity=4 index=1983 count=14,[#6X3;r5:1]~;@[#6X4;r6:2]~;@[#6X4;r5:3],N/A
a2307,specificity=4 index=1984 count=14,[#6X4;r5:1]~;@[#6X4;r3:2]~;@[#6X4;r5:3],N/A
a2308,specificity=4 index=1985 count=14,[#6X3;r5:1]~;@[#8X2;r6:2]~;@[#6X4;r6:3],N/A
